model,base_id,split,arm,binding,cell,style,variant,question,kind,correct_pole,inner_token,outer_token,logp_inner,logp_outer,margin_inner,margin_correct,says_inner,correct,argmax_token,argmax_is_a_choice,n_prompt_tokens,question_text
deepseek-coder-6.7b,base_0165,calib,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7999182343482971,-1.7517824172973633,0.9518641829490662,0.9518641829490662,1,1,5336,1,34,"
# Question: is h shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0165,calib,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.9007382392883301,-1.6856045722961426,0.7848663330078125,-0.7848663330078125,1,0,5336,1,34,"
# Question: is h shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0165,calib,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7668842077255249,-1.811012625694275,1.04412841796875,1.04412841796875,1,1,5336,1,34,"
# Question: is h shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0165,calib,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.619443416595459,-1.1769251823425293,-0.4425182342529297,0.4425182342529297,0,1,5336,1,36,"
# Question: does f return the h from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0165,calib,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.4840459823608398,-1.1729516983032227,-0.3110942840576172,-0.3110942840576172,0,0,5336,1,36,"
# Question: does f return the h from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0165,calib,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.6457874774932861,-1.167060136795044,-0.4787273406982422,0.4787273406982422,0,1,5336,1,36,"
# Question: does f return the h from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0165,calib,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.55209481716156,-1.1240438222885132,-0.4280509948730469,-0.4280509948730469,0,0,5336,1,36,"
# Question: does f return the h from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0165,calib,ab,source,ab_source,value,direct,value/direct,value,outer,20,19,-3.306875467300415,-0.06806392967700958,-3.2388115376234055,3.2388115376234055,0,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0165,calib,ab,target,ab_target,value,direct,value/direct,value,inner,20,19,-0.040970947593450546,-3.8509914875030518,3.810020539909601,3.810020539909601,1,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0165,calib,ba,source,ba_source,value,direct,value/direct,value,outer,19,20,-3.034935235977173,-0.07533664256334305,-2.95959859341383,2.95959859341383,0,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0165,calib,ba,target,ba_target,value,direct,value/direct,value,inner,19,20,-0.027767064049839973,-4.244842529296875,4.217075465247035,4.217075465247035,1,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.437938690185547,-2.443169593811035,-1.9947690963745117,1.9947690963745117,0,1,359,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.3777689933776855,-2.9820094108581543,-0.39575958251953125,-0.39575958251953125,0,0,207,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.63990592956543,-2.5332469940185547,-2.106658935546875,2.106658935546875,0,1,359,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.527669906616211,-3.1495933532714844,-0.37807655334472656,-0.37807655334472656,0,0,207,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.888820171356201,-2.5457539558410645,-0.3430662155151367,0.3430662155151367,0,1,359,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.417574882507324,-3.0135622024536133,0.5959873199462891,0.5959873199462891,1,1,207,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.9993629455566406,-2.602236747741699,-0.3971261978149414,0.3971261978149414,0,1,359,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.584662437438965,-3.1254377365112305,0.5407752990722656,0.5407752990722656,1,1,207,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5434638261795044,-1.181143879890442,0.6376800537109375,-0.6376800537109375,1,0,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3476732671260834,-1.6611250638961792,1.3134517967700958,1.3134517967700958,1,1,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.569107174873352,-1.1271306276321411,0.5580234527587891,-0.5580234527587891,1,0,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.33075815439224243,-1.704655647277832,1.3738974928855896,1.3738974928855896,1,1,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.6488122940063477,-0.9906606674194336,0.34184837341308594,-0.34184837341308594,1,0,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.21755987405776978,-2.219209671020508,2.001649796962738,2.001649796962738,1,1,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5737658143043518,-1.089045524597168,0.5152797102928162,-0.5152797102928162,1,0,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.19534379243850708,-2.3643577098846436,2.1690139174461365,2.1690139174461365,1,1,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.3144712448120117,-1.0843372344970703,-1.2301340103149414,1.2301340103149414,0,1,5160,1,33,"
# Question: is the n returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.599618911743164,-1.6038322448730469,0.0042133331298828125,0.0042133331298828125,1,1,2291,1,33,"
# Question: is the n returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.245434284210205,-1.083382248878479,-1.162052035331726,1.162052035331726,0,1,5160,1,33,"
# Question: is the n returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.7017645835876465,-1.5521540641784668,-0.1496105194091797,-0.1496105194091797,0,0,5160,1,33,"
# Question: is the n returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.7832139730453491,-1.3998922109603882,-0.38332176208496094,0.38332176208496094,0,1,5160,1,33,"
# Question: is the n returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.236634612083435,-2.3999361991882324,1.1633015871047974,1.1633015871047974,1,1,2291,1,33,"
# Question: is the n returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.7027482986450195,-1.437911033630371,-0.26483726501464844,0.26483726501464844,0,1,5160,1,33,"
# Question: is the n returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.3142435550689697,-2.3083364963531494,0.9940929412841797,0.9940929412841797,1,1,2291,1,33,"
# Question: is the n returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.9599692821502686,-1.4768970012664795,0.5169277191162109,-0.5169277191162109,1,0,5336,1,34,"
# Question: is n shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7728766202926636,-1.7465800046920776,0.9737033843994141,0.9737033843994141,1,1,5336,1,34,"
# Question: is n shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.979229748249054,-1.4560458660125732,0.4768161177635193,-0.4768161177635193,1,0,5336,1,34,"
# Question: is n shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7996957898139954,-1.6770055294036865,0.8773097395896912,0.8773097395896912,1,1,5336,1,34,"
# Question: is n shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.607293963432312,-1.080926775932312,-0.5263671875,0.5263671875,0,1,5336,1,36,"
# Question: does f return the n from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.4588537216186523,-1.053156852722168,-0.4056968688964844,-0.4056968688964844,0,0,5336,1,36,"
# Question: does f return the n from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.534128189086914,-1.1248435974121094,-0.4092845916748047,0.4092845916748047,0,1,5336,1,36,"
# Question: does f return the n from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.405354380607605,-1.0926026105880737,-0.31275177001953125,-0.31275177001953125,0,0,5336,1,36,"
# Question: does f return the n from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0166,test,ab,source,ab_source,value,direct,value/direct,value,outer,19,20,-1.9459911584854126,-0.2467704564332962,-1.6992207020521164,1.6992207020521164,0,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0166,test,ab,target,ab_target,value,direct,value/direct,value,inner,19,20,-0.05250447243452072,-3.6812639236450195,3.628759451210499,3.628759451210499,1,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0166,test,ba,source,ba_source,value,direct,value/direct,value,outer,20,19,-1.9380412101745605,-0.2535243332386017,-1.6845168769359589,1.6845168769359589,0,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0166,test,ba,target,ba_target,value,direct,value/direct,value,inner,20,19,-0.06116986274719238,-3.5430634021759033,3.481893539428711,3.481893539428711,1,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0167,calib,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.382452964782715,-2.535551071166992,-1.8469018936157227,1.8469018936157227,0,1,359,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.527669906616211,-3.1495933532714844,-0.37807655334472656,-0.37807655334472656,0,0,207,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.316948413848877,-2.4745163917541504,-1.8424320220947266,1.8424320220947266,0,1,359,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.3777689933776855,-2.9820094108581543,-0.39575958251953125,-0.39575958251953125,0,0,207,0,35,"
# Question: does f return the n assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.9027647972106934,-2.6881794929504395,-0.2145853042602539,0.2145853042602539,0,1,359,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.584662437438965,-3.1254377365112305,0.5407752990722656,0.5407752990722656,1,1,207,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.8492050170898438,-2.646124839782715,-0.2030801773071289,0.2030801773071289,0,1,359,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.417574882507324,-3.0135622024536133,0.5959873199462891,0.5959873199462891,1,1,207,0,35,"
# Question: does f return the n assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0167,calib,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.47472989559173584,-1.3126872777938843,0.8379573822021484,-0.8379573822021484,1,0,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.33075815439224243,-1.704655647277832,1.3738974928855896,1.3738974928855896,1,1,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.4815276265144348,-1.29897141456604,0.8174437880516052,-0.8174437880516052,1,0,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3476732671260834,-1.6611250638961792,1.3134517967700958,1.3134517967700958,1,1,9526,1,35,"
# Question: does f return the inner n or the outer n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.48419851064682007,-1.272749900817871,0.788551390171051,-0.788551390171051,1,0,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.19534379243850708,-2.3643577098846436,2.1690139174461365,2.1690139174461365,1,1,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5444018840789795,-1.1531665325164795,0.6087646484375,-0.6087646484375,1,0,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.21755987405776978,-2.219209671020508,2.001649796962738,2.001649796962738,1,1,9526,1,35,"
# Question: does f return the outer n or the inner n? Answer: the"
deepseek-coder-6.7b,base_0167,calib,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.067941427230835,-1.1829774379730225,-0.8849639892578125,0.8849639892578125,0,1,5160,1,33,"
# Question: is the n returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0167,calib,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.7017645835876465,-1.5521540641784668,-0.1496105194091797,-0.1496105194091797,0,0,5160,1,33,"
# Question: is the n returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0167,calib,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.127934694290161,-1.168341875076294,-0.9595928192138672,0.9595928192138672,0,1,5160,1,33,"
# Question: is the n returned by f local or global? Answer:"
