model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,0.9999737372461585,0.9990175492052451,1.9106189461240963,-3.4861364105040296,-2.7361174233108567,-3.8970577709189644,0.9023082423549159,1.4052714382021736,2.3173529268280184,-0.8144491666559522,-0.9673890854257735,5.364642115265431,-6.633175194229821,-1.5755174643799332,-3.4861364105040296,-8.208692658609754,-1.7818382520817257,5.057657729849888,3.1470387837257916
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999848636292132,0.999234074473403,1.2117984737252052,-1.5800652708525393,5.868411784888145,-3.1983002771160924,1.47494793964355,0.07677729474070696,-2.6247436609267214,-0.5338548008733183,-9.830308245888284,9.134585973503569,2.6701115077720523,-0.36826679712733423,-1.5800652708525393,2.3018447106447173,-10.364163046761602,-3.0383783048993864,-4.250176778624592
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,0.9999866539526359,0.999286398307504,0.7924996770515673,1.0743005100921346,8.262970625584694,-1.0432216576076854,0.021168385934697578,-2.006262573949207,-1.2202744824737237,-1.8648800160530326,-10.189758787016807,6.17275806279217,7.219748967977009,1.8668001871437019,1.0743005100921346,9.08654915512071,-12.054638803069839,-5.352948780833307,-6.145448457884874
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,0.9999884274391686,0.9990807552044032,-0.2632565387715291,1.7591198096177811,8.331933895986952,-0.842350018387073,-0.7584239519642194,-1.3163158045755226,-2.415865836017079,-2.6112421006451108,-7.80407684804914,5.919569720570307,7.489583877599878,1.495863270846252,1.7591198096177811,8.985447148446129,-10.41531894869425,-5.993720606753626,-5.730464067982097
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,0.9999895498989937,0.9992567332277673,-0.8667463249484602,1.9880617929939748,6.833058636278216,-0.7287650056576246,-0.18509969103427978,-0.9176707516269337,-1.3805592227857197,-2.1882849022358366,-9.698565397333455,7.143838049678843,6.104293630620591,1.1213154680455146,1.9880617929939748,7.225609098666106,-11.886850299569291,-4.982978162575076,-4.116231837626616
deepseek-coder-1.3b,base_0021,base_0189,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,0.9999878662092545,0.9993281381182317,-0.276499574825938,1.828334905333794,5.117830628393984,-0.45922613021624215,-0.23986029932907946,-0.6807981324567888,0.5090480103225609,-3.3968334168970813,-8.570125123728605,6.167469405312303,4.658604498177741,1.551835330507856,1.828334905333794,6.2104398286855975,-11.966958540625685,-3.106769167669885,-2.830269592843947
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,0.9999997808032071,1.000000587810231,0.02343734410449168,-0.010623590469646189,-0.03456700600626589,-0.026877669767615672,-0.005054607716035591,-0.006429150738271685,-0.01849079897962309,0.02430805575499298,0.03930234398473087,0.01499588684026626,-0.061444675773881574,0.012813753634845493,-0.010623590469646189,-0.04863092213903608,0.06361039973972388,0.07425842940872707,0.05082108530423539
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000000211274018,1.0000007034604212,0.01647621784065631,-0.009009301250892037,-0.04276503198623899,-0.030664629394325783,-0.006632674263058729,-0.005187647793142989,-0.009832983947714067,0.024205113822275484,0.05893045835225075,0.004481160953209717,-0.07342966138056475,0.007466916589764273,-0.009009301250892037,-0.0659627447908005,0.08313557217452622,0.08089657797032902,0.06442036012967271
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.0000000469253285,1.0000005882369842,0.0067223678481258976,-0.005107945988919101,-0.019161286661409233,-0.024858987057338754,-0.005835122905519578,-0.002286124691849345,-0.04180451251549892,0.018991903859072144,0.03579873672426531,0.03754151270072725,-0.044020273718748004,0.0016144218592067973,-0.005107945988919101,-0.04240585185954121,0.05479064058333749,0.0456346955779548,0.0389123277298289
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,0.9999999694826419,1.0000006425200259,0.004922470729201347,-0.001110377728986851,0.00041477630248645814,-0.021845720298838214,-0.004474486642777954,-0.003132433459027436,-0.047246292185396846,0.003451364237351871,-0.003479926100834141,0.07250129818420553,-0.02143094399635176,0.003812093000214494,-0.001110377728986851,-0.017618850996137275,-2.85618634823237e-05,0.025243036996566253,0.020320566267364906
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.0000000350167122,1.0000004868403596,-0.0013107854848084868,0.0019492109540110748,-0.014744054279858684,-0.026657073891850354,-0.01017485502142577,-0.004342281393644945,-0.0582674338803708,0.01243815329968128,0.026829123508545716,0.07428044801336858,-0.04140112817170904,0.0006384254692025845,0.0019492109540110748,-0.040762702702506454,0.03926727680822706,0.04203955364091162,0.043350339125720116
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000000203449053,1.0000004803537068,0.005199537790399838,-0.003830040336240381,-0.020762390566263833,-0.02997252952780318,-0.010676015056878286,-0.0004105690779350607,-0.07957519171079755,0.012326277557470754,0.05573711843909046,0.07196426249775856,-0.05073492009406702,0.0013694974541594573,-0.003830040336240381,-0.04936542263990756,0.0680633959965612,0.05210441754822648,0.04690487975782664
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,0.9999998383528671,1.000000436222885,0.021646025009685148,-0.007702269474793305,-0.023176596289380236,-0.024877255618593656,-0.005010418275506478,-0.006577419164766039,-0.020912408125278985,0.026689454480847308,0.03854752119363336,0.0013739641341706244,-0.0480538519079739,0.013943755534891845,-0.007702269474793305,-0.034110096373082044,0.06523697567448067,0.06199760744286574,0.04035158243318059
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.000000076278476,1.0000003534195394,0.014738158310788497,-0.007054282778053996,-0.04423008836198686,-0.028090122691956473,-0.006801636287477767,-0.00441454647810304,-0.00827006554560909,0.025242032317121778,0.06211778753087682,-0.0032369588745363442,-0.07232021105394337,0.007683875532734502,-0.007054282778053996,-0.06463633552120887,0.08735981984799857,0.08000408658667787,0.06526592827588938
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,0.9999999874762993,1.0000004285788422,0.006907908374295739,-0.005105337581909026,-0.023783612897371742,-0.022748516261313557,-0.005794153916663764,-0.0011956834039847663,-0.040959201537263394,0.02108858030211046,0.0374425315597226,0.03414792646492015,-0.04653212915868529,0.0018025707923867151,-0.005105337581909026,-0.04472955836629858,0.058531111861833074,0.04833469995107201,0.04142679157677627
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.000000051576897,1.0000003660599677,0.005868532820307665,-0.0005300968645085679,-0.004191061760746989,-0.021147211578332707,-0.003871033673925008,-0.002969015334769457,-0.045350180376580645,0.004199412015811005,-0.0018283084722032772,0.06981927770801855,-0.025338273339079675,0.005338435955799095,-0.0005300968645085679,-0.01999983738328054,0.002371103543607811,0.03067670929487877,0.024808176474571106
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.0000000173899117,1.0000003389001286,0.00026502359312202337,0.002040497595043574,-0.01908614930410668,-0.02606617045857426,-0.009037224717839217,-0.004693817645471388,-0.057523118963805145,0.011129532339460999,0.0343296482111779,0.06864210086120942,-0.04515231976268094,0.0023055211881655956,0.002040497595043574,-0.04284679857451534,0.04545918055063891,0.04745784095084654,0.047192817357724515
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000000094854065,1.0000004461729517,0.006867571914489928,-0.004152117661827307,-0.022675356327443948,-0.029405151701671562,-0.009382735546124218,-0.0005900892615138377,-0.07946192499777274,0.014488309247263634,0.05723942067123178,0.0670725103509136,-0.05208050802911551,0.0027154542526626226,-0.004152117661827307,-0.049365053776452894,0.07172772991849541,0.05479596228177813,0.04792839036728821
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,0.9999941193184672,1.00022519022545,3.178152901910232,-7.324354377515499,-15.960057438509216,-5.848373280513296,1.1126089394675869,1.8096528315935705,3.6054430914792426,-3.9568672890990433,3.258251712772894,20.12577397932062,-21.808430719022514,-4.146201475605268,-7.324354377515499,-25.95463219462778,-0.6986155763261491,17.662229243417247,14.484076341507015
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.99999459560507,1.000519348516253,2.2412918182262493,-4.332425191844022,6.855002867066771,-5.3345866223928935,2.1348116450580483,-0.5208445915804483,-4.6562180623301215,-1.9262376971397965,-10.064408319483823,15.604138907331397,1.5204162446738783,-2.091133373617773,-4.332425191844022,-0.5707171289438953,-11.99064601662362,-3.611549618291651,-5.852841436517901
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,1.0000058952617372,1.000237148908269,-1.902319017634131,-1.0878618160673013,13.686750980627716,-1.5157571798767755,-0.4647831980318761,-1.8415564173601373,-4.311287057859146,-2.723518383032782,-8.747027860392679,8.907591203273617,12.17099380075094,-2.990180833701432,-1.0878618160673013,9.180812967049508,-11.470546243425462,-15.161174634452372,-13.258855616818241
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,0.9999918934075991,1.000410265080248,-2.5975361720222767,-1.515282650369134,14.8343003486717,0.49525052318733215,-0.9640608327932139,-0.8173130576589216,-5.535147385176638,-2.732646645960898,-9.832472588942865,8.665326832737891,15.32955087185903,-4.112818822391411,-1.515282650369134,11.216732049467621,-12.565119234903765,-19.44236969425044,-16.844833522228164
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,1.0000017690645207,1.0002196854349847,-3.753754693910592,-0.8440052038979927,13.564484200400594,0.8318438228471664,-1.5232128279811814,0.05672782894535591,-2.779995573845422,0.9248326502557316,-20.466803336079632,13.990101049636134,14.396328023247762,-4.597759897808585,-0.8440052038979927,9.798568125439175,-19.541970685823898,-18.994087921056348,-15.240333227145754
deepseek-coder-1.3b,base_0022,base_0157,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,1.0000010886550945,1.0000511249514155,-3.375817580419084,-0.5272339533931183,8.112845442859134,0.5355994374854088,-2.195583702224606,0.8251808714253834,-0.22038250040564333,-6.397966719660567,-7.803894750712772,11.047303491341895,8.648444880344544,-3.903051533812202,-0.5272339533931183,4.7453933465323415,-14.201861470373338,-12.551496414156745,-9.175678833737662
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,0.9999999759369034,1.0000004478702016,-0.008814053382990138,-0.0029114145818087875,0.03511555313745035,-0.005354396545174264,-0.02190245435369521,-0.0009726341139967573,0.012011572699106,-0.005638922509535476,-0.0060452647032924745,0.004512486287234829,0.029761156592276128,-0.011725467964798925,-0.0029114145818087875,0.018035688627477175,-0.01168418721282799,-0.04148662455707505,-0.03267257117408492
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000000178291337,1.0000001757190744,-0.011919073530035938,-0.005590672734913763,-0.0009604328517482108,0.00318451789222529,-0.024867836218279336,0.00031938618901280157,0.027950570067736318,-0.0002993694131223773,-0.0020576584290679656,0.014240726918133773,0.0022240850404770807,-0.0175097462649497,-0.005590672734913763,-0.01528566122447264,-0.002357027842190329,-0.01973383130542678,-0.007814757775390844
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,0.9999999519984861,1.0000002030111648,-0.015404428722284508,-0.004533105604737901,-0.008753179354944907,0.0025379531808682873,-0.02417617132162902,-0.0036538028500540665,0.037863292393275634,-0.0028500904931739856,-0.012175889778291149,0.03114567356365039,-0.006215226174076632,-0.01993753432702241,-0.004533105604737901,-0.02615276050109902,-0.015025980271465122,-0.013722308152945777,0.0016821205693387312
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,0.9999999932673201,1.0000000727789078,-0.006941207389185779,-0.003036761719990455,-0.007979528354017745,-0.0020451909036199077,-0.01720958479816189,-0.006209203084421914,0.03470732929389357,-0.006073947757361148,-0.04890741346849997,0.0636955876929528,-0.010024719257637649,-0.009977969109176234,-0.003036761719990455,-0.020002688366813876,-0.05498136122586117,4.675014846141495e-05,0.006987957537647194
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.0000000162083034,0.9999999869137925,-0.01710954514838977,0.0020519093112668623,-0.010979482541441155,-0.004459946359285247,-0.0207476864883584,-0.003649651547291182,0.033310321533282325,-0.004645582660543367,-0.05624891740403137,0.08247855201028034,-0.015439428900726401,-0.015057635837122909,0.0020519093112668623,-0.030497064737849314,-0.06089450006457475,0.00038179306360349233,0.017491338211993265
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000000483755518,1.0000001682312445,-0.01010400704320422,0.009666294168599807,-0.01317156719094915,-0.0016676590422629563,-0.017986500680274697,-0.0013334876420119145,0.0246389705736086,-0.0035764944827655788,-0.03575198266246149,0.04928655385741443,-0.014839226233212105,-0.000437712874604413,0.009666294168599807,-0.015276939107816514,-0.039328477145227025,0.014401513358607692,0.024505520401811913
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,1.0000000165463394,1.0000003513296774,-0.009632221785930886,-0.004933598873423498,0.037861671531380925,-0.006142590531316489,-0.02190269676137053,-0.0010212071360268362,0.011194137726788195,-0.0061474396242357215,0.0011515994545798769,-0.0004273192171068696,0.03171908100006443,-0.014565820659354384,-0.004933598873423498,0.01715326034071002,-0.004995840169655874,-0.046284901659418815,-0.03665267987348793
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.000000002130968,1.0000001964239273,-0.014257034607090702,-0.00764380890606528,-0.00231660354636401,0.003316846462436659,-0.025096981815737107,0.00018115794368368712,0.026863337092166636,-0.0005433172984667702,0.0074502978121895325,0.012046301156206585,0.0010002429160726467,-0.021900843513155983,-0.00764380890606528,-0.02090060059708332,0.006906980513722738,-0.02290108642922863,-0.008644051822137927
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.0000000055154463,1.0000002256298173,-0.01752729612221833,-0.005481329704814007,-0.009595206646880045,0.0027620714611963724,-0.026212527766554316,-0.002935021900180316,0.03864176424908046,-0.000945162021479963,-0.008656421454706631,0.029949350020927745,-0.006833135185683681,-0.023008625827032336,-0.005481329704814007,-0.02984176101271599,-0.00960158347618656,-0.016175490641348655,0.0013518054808696741
deepseek-coder-1.3b,base_0023,base_0130,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.0000000467559436,1.0000001159645637,-0.008965161681529561,-0.003677188227082662,-0.007939146077595827,-0.0022925338153701133,-0.017817686384186744,-0.006282637365421848,0.03539501771103315,-0.006458459116986888,-0.04682347385289087,0.06486133801865113,-0.010231679892965945,-0.012642349908612223,-0.003677188227082662,-0.022874029801578155,-0.053281932969877766,-0.002410670015646278,0.0065544916658832825
